user_id,age,location_city,location_state,location_country
215143,26.0,porto,porto,portugal
236237,32.0,southendonsea,essex,unitedkingdom
32041,38.0,london,england,unitedkingdom
49126,16.0,singapore,na,singapore
73076,26.0,hull,england,unitedkingdom
122966,23.0,london,england,unitedkingdom
150464,22.0,lisbon,lisbon,portugal
187462,22.0,bath,england,unitedkingdom
238538,22.0,wien,wien,austria
106988,52.0,sandiego,california,usa
172486,26.0,youngstown,ohio,usa
759,,primmsprings,tennessee,usa
92851,,cincinnati,ohio,usa
108882,19.0,chagrinfalls,ohio,usa
125274,35.0,wien,wien,austria
763,,oakland,california,usa
1513,40.0,oakhill,virginia,usa
6450,26.0,vancouver,britishcolumbia,canada
7037,,sanantonio,texas,usa
9394,36.0,alameda,california,usa
10985,38.0,southampton,england,unitedkingdom
14965,,westhills,california,usa
21283,,northridge,california,usa
23885,39.0,boston,massachusetts,usa
26251,27.0,vancouver,britishcolumbia,canada
31778,39.0,lyons,colorado,usa
41925,37.0,vancouver,britishcolumbia,canada
49998,,garland,texas,usa
50098,,chicago,illinois,usa
52175,,johnstown,pennsylvania,usa
55411,,canton,ohio,usa
67975,57.0,milwaukie,oregon,usa
71818,,lansdowne,pennsylvania,usa
76460,,sanfrancisco,california,usa
77037,,denver,colorado,usa
77112,31.0,philadelphia,pennsylvania,usa
81877,,havelock,northcarolina,usa
84269,,prescott,iowa,usa
86333,54.0,apeldoorn,gelderland,netherlands
90700,,washougal,washington,usa
96474,29.0,manchester,england,unitedkingdom
98415,,vancouver,britishcolumbia,canada
103874,47.0,laconia,newhampshire,usa
112793,,denver,colorado,usa
114335,,grandrapids,michigan,usa
118964,57.0,milton,ontario,usa
119567,27.0,pensacola,florida,usa
122394,,sopasadena,california,usa
129481,42.0,laval,quebec,canada
145224,38.0,glendale,california,usa
146509,56.0,stow,massachusetts,usa
147101,26.0,annapolis,maryland,usa
152260,,amersfoort,utrecht,netherlands
162715,24.0,newyork,newyork,usa
163271,35.0,oregoncity,oregon,usa
164557,,santacruz,california,usa
166564,35.0,santamonica,california,usa
168296,,mercerisland,washington,usa
173067,,wichita,kansas,usa
174374,40.0,saltlakecity,utah,usa
175166,,toronto,ontario,canada
175956,,saintpaul,minnesota,usa
176163,42.0,carsoncity,nevada,usa
177103,34.0,montreal,quebec,canada
181864,,eastrochester,newyork,newyork
187262,,arleta,california,usa
190485,54.0,kingston,ontario,canada
195128,31.0,stlambert,quebec,canada
205854,,sanrafael,california,usa
212637,,berlin,berlin,germany
218385,,denver,colorado,usa
218866,34.0,chicago,illinois,usa
226032,,berkeley,california,usa
232111,,stlouis,missouri,usa
235728,,raleigh,northcarolina,usa
241503,,lacrosse,wisconsin,usa
242643,,sandiego,california,usa
242815,,orovalley,arizona,usa
248677,33.0,calais,maine,usa
256072,,rhododendron,oregon,usa
262271,41.0,wien,wien,austria
265095,,vancouver,britishcolumbia,canada
12710,19.0,sanantonio,texas,usa
26761,24.0,stlouis,missouri,usa
27168,19.0,scottsdale,arizona,usa
63645,,seattle,washington,usa
93309,,sandy,utah,usa
119886,18.0,losangeles,california,usa
145798,,rochester,newyork,usa
160154,,detroit,michigan,usa
178604,22.0,blacksburg,virginia,usa
207417,24.0,ramatgan,,israel
220896,22.0,coventry,england,unitedkingdom
227723,,houston,texas,usa
230094,28.0,denver,colorado,usa
232463,,austin,texas,usa
236678,,neworleans,louisiana,usa
240318,33.0,burnaby,britishcolumbia,canada
241317,,westfield,newjersey,usa
242397,24.0,moinesti,bacau,romania
256101,26.0,cityofangels,california,usa
257262,27.0,durham,northcarolina,usa
267442,24.0,wien,wien,austria
277051,18.0,cologne,nordrheinwestfalen,germany
765,,york,pennsylvania,usa
36541,,losangeles,california,usa
42734,,brookline,massachusetts,usa
48027,36.0,hollywood,california,usa
118630,,somerville,massachusetts,usa
128133,29.0,nchelmsford,massachusetts,usa
183015,,washingtontownship,newjersey,usa
251126,,seattle,washington,usa
257450,,chicago,illinois,usa
767,43.0,omaha,nebraska,usa
51589,,jacksonville,florida,usa
60190,,flagstaff,arizona,usa
62926,66.0,elcajon,california,usa
64145,,carlsbad,california,usa
78738,42.0,georgetown,sevenmilebeach,caymanislands
82483,60.0,stpetersburg,florida,usa
95300,,elmira,newyork,usa
127237,,pinellaspark,florida,usa
145074,,stlouis,missouri,usa
149187,40.0,hutto,texas,usa
185374,,elmira,newyork,usa
234511,50.0,philadelphia,pennsylvania,usa
274525,,mesquite,texas,usa
769,,birmingham,alabama,usa
17340,,tucson,arizona,usa
23238,41.0,toronto,ontario,canada
48087,,torino,piemonte,italy
62805,,tulsa,oklahoma,usa
119398,,lynchburg,virginia,usa
120137,,annarbor,michigan,usa
123320,24.0,toronto,ontario,canada
151854,28.0,toronto,ontario,canada
191685,26.0,astoria,newyork,usa
198170,,stlouis,missouri,usa
223927,27.0,salinas,california,usa
771,38.0,ftsill,oklahoma,usa
47276,34.0,eugene,oregon,usa
89134,39.0,irving,texas,usa
98943,32.0,toronto,ontario,canada
138703,29.0,burbank,alaska,usa
153757,,calgary,alberta,canada
175873,39.0,newmarket,ontario,canada
196658,,normal,illinois,usa
262915,44.0,bellingham,washington,usa
774,16.0,wentzville,missouri,usa
83046,15.0,allegan,michigan,usa
93621,50.0,edmonds,washington,usa
140372,32.0,fredericksburg,virginia,usa
167793,,columbia,southcarolina,usa
177492,25.0,sullivan,missouri,usa
199609,,portland,oregon,usa
209458,19.0,iowacity,iowa,usa
243966,18.0,santee,california,usa
264204,19.0,milford,newhampshire,usa
776,23.0,auckland,na,newzealand
13528,21.0,montreal,quebec,canada
26155,,roma,lazio,italy
88723,,newyork,newyork,usa
235327,17.0,omaha,nebraska,usa
245352,,toronto,ontario,canada
251964,25.0,luxembourg,luxembourg,luxembourg
253210,22.0,london,england,unitedkingdom
28973,19.0,walnutcreek,california,usa
83842,,famalico,famalico,portugal
99328,43.0,scottishborders,scotland,unitedkingdom
106534,18.0,pratteln,baselland,switzerland
187520,29.0,hull,england,unitedkingdom
214589,,dunsany,,ireland
219722,24.0,frsn,,sweden
59524,,washington,dc,usa
75771,35.0,minneapolis,minnesota,usa
81087,31.0,toronto,ontario,canada
127615,,moraga,california,usa
147377,27.0,vannuys,california,usa
205303,22.0,santafe,newmexico,usa
241405,,,,japan
40337,34.0,victoria,britishcolumbia,canada
52377,19.0,spokane,washington,usa
76072,,sanjose,california,usa
76321,34.0,santafe,newmexico,usa
81068,,sanfrancisco,california,usa
238456,,toronto,ontario,canada
240997,40.0,halifax,novascotia,canada
22389,31.0,apex,northcarolina,usa
104604,36.0,vancouver,britishcolumbia,canada
172803,34.0,chicago,illinois,usa
207058,,slc,utah,usa
207311,,philadelphia,pennsylvania,usa
211760,40.0,alexandria,virginia,usa
246586,,karlsruhe,badenwuerttemberg,germany
777,13.0,portland,oregon,usa
266328,14.0,roanoke,virginia,usa
21112,53.0,arlington,virginia,usa
104607,17.0,chapin,southcarolina,usa
150041,,lehi,utah,usa
185984,,encinitas,california,usa
186229,,carlsbad,california,usa
186418,,cardiff,wales,unitedkingdom
186489,,cardiff,wales,unitedkingdom
186779,,carlsbad,california,usa
782,57.0,hallandale,florida,usa
785,,burbank,california,usa
8047,,northcanton,ohio,usa
9219,,royaloak,michigan,usa
15642,29.0,gainesville,florida,usa
33543,,missionviejo,california,usa
42528,,apex,northcarolina,usa
45693,,sanjose,california,usa
47315,49.0,siouxcity,iowa,usa
47543,38.0,dallas,texas,usa
53086,45.0,shinglesprings,california,usa
59996,48.0,philadelphia,pennsylvania,usa
69799,,virginiabeach,virginia,usa
87403,,portland,oregon,usa
91787,,sandiego,california,usa
96999,,applevalley,california,usa
97969,,winthrop,massachusetts,usa
109903,36.0,denver,colorado,usa
113259,30.0,thomaston,connecticut,usa
117404,26.0,schaumburg,illinois,usa
119973,32.0,gretna,louisiana,usa
120834,,lascruces,newmexico,usa
124571,,dallas,texas,usa
127022,48.0,albuquerque,newmexico,usa
130134,,chandler,arizona,usa
133255,,canton,ohio,usa
138018,35.0,dallas,texas,usa
138123,,tacoma,washington,usa
141871,,tamarac,florida,usa
143402,58.0,perth,ontario,canada
145464,,groves,texas,usa
158762,,northhollywood,california,usa
159471,52.0,terrehaute,indiana,usa
161935,,fredonia,newyork,usa
172911,59.0,columbia,southcarolina,usa
191226,,hastings,nebraska,usa
192803,52.0,russell,newyork,usa
193786,49.0,lakewood,colorado,usa
194525,,lakeland,florida,usa
211320,,coconutcreek,florida,usa
213831,41.0,sanjose,california,usa
220653,29.0,bronx,newyork,usa
222075,,lafayette,louisiana,usa
229901,52.0,simivalley,california,usa
233791,,bend,oregon,usa
248362,41.0,beverly,massachusetts,usa
250533,,hollywood,pennsylvania,usa
254170,72.0,inclinevillage,nevada,usa
257011,23.0,groton,connecticut,usa
261430,,bethel,connecticut,usa
263539,41.0,antioch,california,usa
270585,44.0,universitypark,maryland,usa
786,48.0,panhandle,texas,usa
33673,41.0,toronto,ontario,canada
80211,36.0,northridge,california,usa
86076,42.0,losgatos,california,usa
93627,59.0,algonquin,illinois,usa
174143,,bloomfieldpo,,
190104,42.0,lincolncity,oregon,usa
201413,,kenosha,wisconsin,usa
40698,,tebbetts,missouri,usa
85779,,jeffersoncity,missouri,usa
99885,,harrington,delaware,usa
131548,,burien,washington,usa
161279,33.0,raleigh,northcarolina,usa
181896,53.0,redwoodcity,california,usa
204449,49.0,northolmsted,ohio,usa
277124,,,,canada
790,,chilliwack,britishcolumbia,canada
217130,38.0,clermont,florida,usa
213953,68.0,princegeorge,britishcolumbia,canada
31399,,jacksonville,florida,usa
65382,43.0,surrey,britishcolumbia,canada
143725,37.0,olympia,washington,usa
184021,,hamden,connecticut,usa
257059,52.0,seattle,washington,usa
2589,,shrewsbury,massachusetts,usa
12293,42.0,denver,colorado,usa
12319,,wolfeboro,newhampshire,usa
16242,,whitehorse,yukonterritory,canada
20761,,elkinspark,pennsylvania,usa
22391,,bocaraton,florida,usa
24790,34.0,logan,ohio,usa
35124,33.0,missionviejo,california,usa
37221,,davis,california,usa
37699,36.0,neworleans,louisiana,usa
46359,51.0,kewaskum,wisconsin,usa
56313,,ottawa,ontario,canada
60224,31.0,newark,delaware,usa
64063,34.0,aukebay,alaska,usa
65908,45.0,everett,washington,usa
77825,,danvers,massachusetts,usa
79268,,newcastle,delaware,usa
94094,,mpls,minnesota,usa
102383,54.0,delta,britishcolumbia,canada
114595,30.0,london,england,unitedkingdom
117862,,manchester,england,unitedkingdom
123122,,julian,california,usa
126054,,syracuse,newyork,usa
126634,35.0,oneonta,newyork,usa
126978,,hope,britishcolumbia,canada
130679,,gulfport,mississippi,usa
139049,,seattle,washington,usa
141543,,badaxe,michigan,usa
142175,65.0,houston,texas,usa
142565,61.0,sanger,texas,usa
150496,,london,england,unitedkingdom
151811,,boston,massachusetts,usa
158002,,emeryville,california,usa
158775,,vancouver,britishcolumbia,canada
162977,36.0,shoreline,washington,usa
168530,44.0,woodbridge,virginia,usa
170729,,worcester,massachusetts,usa
171872,60.0,chicopee,massachusetts,usa
174282,,pekin,illinois,usa
176890,,hope,britishcolumbia,canada
184649,,huntington,westvirginia,usa
191986,,middletown,pennsylvania,usa
199466,,elcerrito,california,usa
201565,,hope,britishcolumbia,canada
204172,20.0,catawba,northcarolina,usa
204781,,kingman,arizona,usa
207135,37.0,calgary,alberta,canada
208448,,glenburnie,maryland,usa
208775,36.0,newportbeach,california,usa
211335,27.0,kenmore,washington,usa
216792,,whiterock,britishcolumbia,canada
218562,,boerne,texas,usa
228412,22.0,slidre,slidre,norway
229417,49.0,winterpark,florida,usa
229454,24.0,rocklin,california,usa
230962,,meriden,connecticut,usa
237575,,cypress,california,usa
241648,,lynnwood,washington,usa
254777,67.0,seabrook,texas,usa
255945,43.0,sacramento,california,usa
265481,,calgary,alberta,canada
271438,41.0,morgantown,westvirginia,usa
273737,59.0,mulege,bajacaliforniasur,mexico
277244,,desmoines,iowa,usa
277807,,fortdodge,iowa,usa
46059,54.0,winchester,kentucky,usa
224564,,quebeccity,quebec,canada
77557,,henderson,nevada,usa
218932,17.0,annarbor,michigan,usa
225634,12.0,oakdale,california,usa
2559,,santarosa,california,usa
2995,61.0,belleville,illinois,usa
6349,66.0,pinson,alabama,usa
7033,29.0,toronto,ontario,canada
7107,,chester,cheshire,unitedkingdom
8086,,dallas,texas,usa
8580,19.0,bath,england,unitedkingdom
8652,16.0,pembrokepines,florida,usa
11594,63.0,sanramon,california,usa
14151,53.0,neworleans,louisiana,usa
15500,,neworleans,louisiana,usa
18203,,fenton,missouri,usa
20456,29.0,charlottesville,virginia,usa
21788,56.0,louisville,kentucky,usa
22025,,orange,california,usa
22164,,boring,oregon,usa
23124,22.0,pieveemanuele,lombardia,italy
23556,,fortmyers,florida,usa
25500,,losangeles,california,usa
26540,,jacksonville,florida,usa
31171,46.0,dorr,michigan,usa
33860,,columbus,ohio,usa
34098,,lascruces,newmexico,usa
35106,,westminster,maryland,usa
42018,,vista,california,usa
43878,34.0,cleveland,ohio,usa
46444,,wisconsinrapids,wisconsin,usa
47139,49.0,sanfrancisco,california,usa
49317,36.0,crownpoint,indiana,usa
50064,25.0,chicago,illinois,usa
50768,38.0,toronto,ontario,canada
55119,39.0,jacksonville,florida,usa
55725,,redlands,california,usa
56718,,austin,texas,usa
65792,47.0,chapelhill,northcarolina,usa
68738,61.0,concord,california,usa
71507,19.0,keizer,oregon,usa
73310,,sydney,newsouthwales,australia
74082,,philadelphia,pennsylvania,usa
74137,35.0,clovis,california,usa
74569,15.0,kansascity,missouri,usa
76236,,eagan,minnesota,usa
77304,79.0,toronto,ontario,canada
77886,38.0,magnolia,texas,usa
81477,25.0,pottstown,pennsylvania,usa
83405,67.0,applevalley,california,usa
86463,,jacksonville,florida,usa
88631,,bloomington,indiana,usa
89071,14.0,martinez,california,usa
90708,23.0,zephyrhills,florida,usa
91709,69.0,tucson,arizona,usa
93413,23.0,alfred,newyork,usa
94796,,toronto,ontario,canada
96055,,dublin,ohio,usa
103010,34.0,pasadena,california,usa
108062,,burlington,ontario,canada
108628,,highlandpark,newjersey,usa
112425,55.0,jacksonville,florida,usa
117739,29.0,valencia,valencia,spain
118418,,pacifica,california,usa
121432,,windom,minnesota,usa
122854,,phoenixville,pennsylvania,usa
126585,,northsaanich,britishcolumbia,canada
128747,,vancouver,britishcolumbia,canada
129835,23.0,fernandinabeach,florida,usa
133290,,vancouver,britishcolumbia,canada
134478,25.0,grandrapids,michigan,usa
137876,,decatur,georgia,usa
140856,38.0,kln,nordrheinwestfalen,germany
141031,14.0,olympia,washington,usa
143498,,pasadena,california,usa
144458,,cary,northcarolina,usa
145413,32.0,sanfrancisco,california,usa
146059,,york,england,unitedkingdom
147840,,richmond,virginia,usa
148996,,modesto,california,usa
153973,34.0,huntsville,alabama,usa
154252,,loupcity,nebraska,usa
154460,52.0,cascais,cascais,portugal
160878,,manahawkin,newjersey,usa
161368,,orange,california,usa
161847,,windom,minnesota,usa
161951,25.0,antioch,california,usa
162388,,saltlakecity,utah,usa
166390,,seattle,washington,usa
167489,,page,arizona,usa
170761,49.0,sanjuanbautista,california,usa
174668,,tucson,arizona,usa
175909,,olympia,washington,usa
181246,,nearmoron,ciegodeavila,caribbeansea
185456,,newyork,newyork,usa
190997,,london,england,unitedkingdom
192739,34.0,warrensburg,missouri,usa
192854,,fetcham,surrey,unitedkingdom
193859,,tucson,arizona,usa
197760,55.0,arlington,virginia,usa
199857,66.0,sandiego,california,usa
201268,,berkeley,california,usa
201754,20.0,crystalcity,missouri,usa
207300,,lebanon,newhampshire,usa
212063,,loveland,colorado,usa
215389,,albany,newyork,usa
217971,,millstadt,illinois,usa
219996,,bryan,texas,southkorea
223472,18.0,largo,florida,usa
229629,,boulder,colorado,usa
230239,,lasvegas,nevada,usa
232070,,seattle,washington,usa
236444,,mountainview,california,usa
239481,,chi,illinois,usa
243781,,oceanside,california,usa
244074,34.0,plainfield,connecticut,usa
245320,50.0,madison,wisconsin,usa
246218,32.0,corvallis,oregon,usa
246771,,burbank,california,usa
246932,,sanfrancisco,california,usa
251009,,batonrouge,louisiana,usa
251972,,bloomington,indiana,usa
254106,,raleigh,northcarolina,usa
257940,33.0,halifax,novascotia,canada
258931,27.0,neworleans,louisiana,usa
262921,,chilliwack,britishcolumbia,canada
268035,,millersburg,ohio,usa
269983,38.0,westliberty,iowa,usa
272987,,greenfield,massachusetts,usa
273065,,coquitlam,britishcolumbia,canada
274017,,sanfrancisco,california,usa
7084,22.0,pocahontas,arkansas,usa
19010,18.0,rotterdam,zuidholland,netherlands
25009,39.0,houston,texas,usa
28488,41.0,lavilajoiosa,alicante,spain
31838,42.0,sanbernardino,california,usa
48999,,lancaster,pennsylvania,usa
114856,,moncton,newbrunswick,canada
185244,,carsoncity,nevada,usa
204943,,grandrapids,michigan,usa
215562,49.0,concord,california,usa
219380,,austin,texas,usa
251373,,princegeorge,britishcolumbia,canada
274111,,massagno,ticino,switzerland
7970,,newyork,newyork,usa
13435,,gloriana,alaska,usa
32934,73.0,westminster,maryland,usa
66161,53.0,gladstone,oregon,usa
36106,,toronto,ontario,canada
45758,25.0,dallas,texas,usa
62150,26.0,hornbyisland,britishcolumbia,canada
63120,,leawood,kansas,usa
96373,32.0,tulalp,washington,usa
101632,30.0,chicago,illinois,usa
104864,22.0,lakewood,colorado,usa
121066,,victoria,britishcolumbia,canada
154393,,stlouis,missouri,usa
162854,24.0,washington,dc,usa
180914,,washington,dc,usa
262232,38.0,milano,lombardia,italy
272718,35.0,lawrenceville,newjersey,usa
80323,,versailles,kentucky,usa
90766,,rangoon,rangoon,burma
135215,,arvada,colorado,usa
139571,,mountaintop,pennsylvania,usa
225177,33.0,boston,massachusetts,usa
229291,,hillsboro,oregon,usa
256765,,,,usa
259735,50.0,seattle,washington,usa
112616,,minneapolis,minnesota,usa
79656,,sandiego,california,usa
100066,26.0,houston,texas,usa
102017,,prairiehome,missouri,usa
269514,,asburypark,newjersey,usa
165314,53.0,merion,pennsylvania,usa
17726,33.0,ottawa,ontario,canada
19838,21.0,bellingham,washington,usa
25822,30.0,portland,oregon,usa
25924,30.0,london,england,unitedkingdom
35008,,keywest,florida,usa
53564,25.0,chicago,illinois,usa
86837,40.0,oakland,california,usa
115847,30.0,seattle,washington,usa
148632,,newyork,newyork,usa
158569,43.0,woodstock,georgia,usa
169266,,berkeley,california,usa
183651,,sanfrancisco,california,usa
203265,28.0,miramichi,newbrunswick,canada
205867,,coquitlam,britishcolumbia,canada
207679,,petaluma,california,usa
222292,,tokyo,tokyo,japan
232456,19.0,sebastopol,california,usa
256716,55.0,jamaicaplain,massachusetts,usa
262974,23.0,wien,wien,austria
265767,,walnutcreek,california,usa
49950,,cincinnati,ohio,usa
68712,36.0,menomoneefalls,wisconsin,usa
69982,,seattle,washington,usa
95658,60.0,whonnock,britishcolumbia,canada
102413,26.0,duesseldorf,nordrheinwestfalen,germany
135000,,cincinnati,ohio,usa
137138,,cincinnati,ohio,usa
165669,45.0,kitchener,ontario,canada
213684,,madison,wisconsin,usa
234722,50.0,alexandria,virginia,usa
247578,,wilsonville,oregon,usa
38855,,hillsboro,oregon,usa
88288,,bedford,massachusetts,usa
112960,59.0,kalamazoo,michigan,usa
156468,,portage,michigan,usa
234246,,perryhall,maryland,usa
268556,,littlerock,arkansas,usa
